Time [s],Temp [C],RH [%],h_t_l,h_t_w,h_m_l,h_m_w,R,V,WDR [kg/m2.s]
561600,272.45,0.95,12.617,18.84,4.2819e-08,8.638e-08,0.8,4.9,0.8702400000000001
565200,272.65,0.95,12.617,18.84,4.2819e-08,8.638e-08,1.1,4.9,1.1965800000000002
568800,272.65,0.95,12.32,17.4,4.074e-08,7.63e-08,0.3,4,0.26639999999999997
572400,272.34999999999997,0.96,12.254,17.08,4.0278e-08,7.406e-08,0.7,3.8,0.5905199999999999
576000,272.45,0.96,12.254,17.08,4.0278e-08,7.406e-08,0.1,3.8,0.08436
579600,272.34999999999997,0.95,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.3,3.9,0.25973999999999997
583200,272.15,0.95,12.584,18.68,4.2588e-08,8.526e-08,0.3,4.8,0.31968
586800,272.34999999999997,0.94,12.584,18.68,4.2588e-08,8.526e-08,0,4.8,0.0
590400,272.25,0.94,12.584,18.68,4.2588e-08,8.526e-08,0.1,4.8,0.10656
594000,272.15,0.93,12.683,19.16,4.3280999999999996e-08,8.862e-08,0,5.1,0.0
597600,272.15,0.93,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0,5.5,0.0
601200,271.95,0.94,12.782,19.64,4.3974e-08,9.198000000000001e-08,0.2,5.4,0.23976000000000003
604800,271.84999999999997,0.94,12.947,20.44,4.5129e-08,9.758e-08,0,5.9,0.0
608400,271.75,0.94,13.178,21.560000000000002,4.6746e-08,1.0542e-07,0,6.6,0.0
612000,271.65,0.92,13.178,21.560000000000002,4.6746e-08,1.0542e-07,0,6.6,0.0
615600,271.65,0.91,13.178,21.560000000000002,4.6746e-08,1.0542e-07,0,6.6,0.0
619200,271.45,0.92,13.079,21.08,4.6053e-08,1.0206e-07,0,6.3,0.0
622800,271.54999999999995,0.91,12.683,19.16,4.3280999999999996e-08,8.862e-08,0,5.1,0.0
626400,271.54999999999995,0.92,12.617,18.84,4.2819e-08,8.638e-08,0,4.9,0.0
630000,271.45,0.89,12.221,16.92,4.0047e-08,7.294000000000002e-08,0,3.7,0.0
633600,271.34999999999997,0.88,11.99,15.8,3.843e-08,6.510000000000001e-08,0,3,0.0
637200,271.04999999999995,0.89,11.759,14.68,3.6813e-08,5.726e-08,0.1,2.3,0.051059999999999994
640800,271.54999999999995,0.86,11.924,15.48,3.796799999999999e-08,6.286e-08,0,2.8,0.0
644400,271.65,0.87,11.495000000000001,13.4,3.4965e-08,4.83e-08,0,1.5,0.0
648000,271.75,0.85,11.363,12.76,3.4041e-08,4.382e-08,0.2,1.1,0.04884000000000001
651600,271.54999999999995,0.86,11.759,14.68,3.6813e-08,5.726e-08,0,2.3,0.0
655200,271.04999999999995,0.9,12.122,16.44,3.9353999999999996e-08,6.958e-08,0,3.4,0.0
658800,270.65,0.92,12.32,17.4,4.074e-08,7.63e-08,0.2,4,0.1776
662400,270.75,0.9,12.716000000000001,19.32,4.3512e-08,8.974e-08,0,5.2,0.0
666000,270.54999999999995,0.91,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0,5.5,0.0
669600,270.84999999999997,0.92,13.178,21.560000000000002,4.6746e-08,1.0542e-07,0.1,6.6,0.14652
673200,271.04999999999995,0.91,13.046,20.92,4.5822e-08,1.0094000000000002e-07,0,6.2,0.0
676800,271.04999999999995,0.91,13.805,24.6,5.1134999999999994e-08,1.2670000000000002e-07,0,8.5,0.0
680400,271.15,0.91,13.475,23.0,4.8824999999999995e-08,1.155e-07,0,7.5,0.0
684000,271.25,0.93,13.607,23.64,4.9749e-08,1.1998e-07,0,7.9,0.0
687600,271.15,0.94,13.376000000000001,22.520000000000003,4.8132000000000004e-08,1.1214000000000002e-07,0.2,7.2,0.31968
691200,271.15,0.92,13.409,22.68,4.8363e-08,1.1326e-07,0.2,7.3,0.32412
694800,271.65,0.91,13.376000000000001,22.520000000000003,4.8132000000000004e-08,1.1214000000000002e-07,0.3,7.2,0.47952000000000006
698400,272.04999999999995,0.93,13.145,21.4,4.6514999999999997e-08,1.043e-07,0,6.5,0.0
702000,273.65,0.93,13.112,21.240000000000002,4.6284e-08,1.0318000000000001e-07,0,6.4,0.0
705600,273.45,0.93,13.508,23.16,4.9056e-08,1.1662e-07,1,7.6,1.6872
